"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","180"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.21"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","18","15","531","120","16","2.1","482.565","32.009","3867.606","3552.603"
"11","18","16","469","109","16","2.6","347.079","26.353","2777.859","2494.889"
"11","18","17","217","14","14","2.6","82.199","15.925","332.654","82.03"
"11","18","18","0","0","13.3","1.3","0","13.3","0","0"
"11","18","19","0","0","13","0","0","13","0","0"
"11","18","20","0","0","12","0","0","12","0","0"
"11","18","21","0","0","12","0","0","12","0","0"
"11","18","22","0","0","11","0","0","11","0","0"
"11","18","23","0","0","11","2.1","0","11","0","0"
"11","19","0","0","0","9","0","0","9","0","0"
"11","19","1","0","0","9","0","0","9","0","0"
"11","19","2","0","0","10","0","0","10","0","0"
"11","19","3","0","0","11","1.8","0","11","0","0"
"11","19","4","0","0","12","3.6","0","12","0","0"
"11","19","5","0","0","11","2.6","0","11","0","0"
"11","19","6","0","0","12","4.6","0","12","0","0"
"11","19","7","0","0","11","2.6","0","11","0","0"
"11","19","8","0","25","12","2.1","23.424","10.264","39.444","0.626"
"11","19","9","428","99","12","1.5","335.135","21.113","2780.393","2497.335"
"11","19","10","702","85","13","1.5","575.036","31.954","4645.462","4305.393"
"11","19","11","796","91","14","2.1","732.825","37.119","5761.788","5367.228"
"11","19","12","814","102","16","2.6","805.41","40.305","6225.075","5799.297"
"11","19","13","741","123","16","4.1","768.944","36.347","6070.606","5655.833"
"11","19","14","781","99","17","4.1","718.61","35.971","5684.542","5294.667"
"11","19","15","687","95","16","4.1","555.051","30.782","4471.923","4138.113"
"11","19","16","509","102","16","4.1","357.276","25.271","2868.344","2582.305"
"11","19","17","232","13","14","2.1","84.097","16.284","341.782","86.736"
"11","19","18","0","0","14","0","0","14","0","0"
"11","19","19","0","0","13","0","0","13","0","0"
"11","19","20","0","0","11","1.5","0","11","0","0"
"11","19","21","0","0","10","0","0","10","0","0"
"11","19","22","0","0","9","0","0","9","0","0"
"11","19","23","0","0","9","0","0","9","0","0"
"11","20","0","0","0","8","0","0","8","0","0"
"11","20","1","0","0","8","1.5","0","8","0","0"
"11","20","2","0","0","8","0","0","8","0","0"
"11","20","3","0","0","8","2.1","0","8","0","0"
"11","20","4","0","0","7","2.1","0","7","0","0"
"11","20","5","0","0","7","2.6","0","7","0","0"
"11","20","6","0","0","8","1.5","0","8","0","0"
"11","20","7","0","0","8","0","0","8","0","0"
"11","20","8","287","22","11","4.1","119.812","12.175","762.411","445.824"
"11","20","9","590","57","12","6.2","368.303","18.367","3072.505","2780.002"
"11","20","10","633","99","14","4.1","544.574","27.398","4503.201","4168.298"
"11","20","11","714","112","16","4.1","696.305","33.731","5573.365","5189.977"
"11","20","12","749","116","17","6.2","770.707","32.87","6196.649","5772.942"
"11","20","13","759","116","17","2.6","773.972","40.555","5974","5565.806"
"11","20","14","725","114","18","2.6","693.127","39.315","5385.948","5012.827"
"11","20","15","700","92","18","3.1","558.951","34.282","4421.137","4089.072"
"11","20","16","533","99","18","3.1","364.495","28.499","2875.25","2588.982"
"11","20","17","240","12","17","3.1","84.821","18.928","339.915","85.762"
"11","20","18","0","0","17","9.3","0","17","0","0"
"11","20","19","0","0","16","10.8","0","16","0","0"
"11","20","20","0","0","15","8.2","0","15","0","0"
"11","20","21","0","0","13","3.1","0","13","0","0"
"11","20","22","0","0","12","6.7","0","12","0","0"
"11","20","23","0","0","11","5.7","0","11","0","0"
"11","21","0","0","0","10","4.6","0","10","0","0"
"11","21","1","0","0","10","5.7","0","10","0","0"
"11","21","2","0","0","9","0","0","9","0","0"
"11","21","3","0","0","8","0","0","8","0","0"
"11","21","4","0","0","7","0","0","7","0","0"
"11","21","5","0","0","8","2.1","0","8","0","0"
"11","21","6","0","0","8","4.1","0","8","0","0"
"11","21","7","0","0","8","4.6","0","8","0","0"
"11","21","8","260","22","10","4.1","111.727","10.95","671.471","344.597"
"11","21","9","611","53","12","4.6","372.309","19.63","3082.297","2789.497"
"11","21","10","679","88","13","2.1","560.262","30.067","4570.352","4233.05"
"11","21","11","778","93","14","3.1","717.581","34.116","5732.11","5339.367"
"11","21","12","832","91","16","2.6","803.748","40.197","6215.886","5790.78"
"11","21","13","826","95","16","9.8","798.443","28.345","6570.857","6118.295"
"11","21","14","769","102","16","7.2","710.831","29.487","5815.887","5417.957"
"11","21","15","688","91","17","5.1","549.591","29.883","4446.806","4113.863"
"11","21","16","542","99","16","6.2","368.243","23.316","2980","2690.356"
"11","21","17","241","12","14","3.6","85.195","15.756","348.425","90.243"
"11","21","18","0","0","13","2.1","0","13","0","0"
"11","21","19","0","0","10","0","0","10","0","0"
"11","21","20","0","0","9","0","0","9","0","0"
"11","21","21","0","0","9","1.5","0","9","0","0"
"11","21","22","0","0","11","2.1","0","11","0","0"
"11","21","23","0","0","12","2.1","0","12","0","0"
"11","22","0","0","0","9","1.5","0","9","0","0"
"11","22","1","0","0","8","0","0","8","0","0"
"11","22","2","0","0","8","1.5","0","8","0","0"
"11","22","3","0","0","7","0","0","7","0","0"
"11","22","4","0","0","4","0","0","4","0","0"
"11","22","5","0","0","6","0","0","6","0","0"
"11","22","6","0","0","6","0","0","6","0","0"
"11","22","7","0","0","6","1.5","0","6","0","0"
"11","22","8","188","24","8","0","93.703","10.314","493.443","184.11"
"11","22","9","539","76","13","0","362.015","27.743","2887.256","2600.593"
"11","22","10","661","91","13","1.5","550.482","31.332","4461.422","4127.976"
"11","22","11","778","90","15","2.1","712.307","37.365","5593.115","5208.597"
"11","22","12","772","108","16","3.1","776.732","38.195","6072.005","5657.136"
"11","22","13","717","130","17","3.6","753.366","37.743","5903.609","5500.062"
"11","22","14","651","133","18","3.1","657.078","37.123","5166.116","4804.003"
"11","22","15","701","89","18","2.6","554.663","34.985","4369.573","4039.242"
"11","22","16","490","90","17","1.5","334.743","29.391","2627.445","2349.923"
"11","22","17","215","10","15","0","75.424","20.638","266.018","51.65"
"11","22","18","0","0","13","2.1","0","13","0","0"
"11","22","19","0","0","12","0","0","12","0","0"
"11","22","20","0","0","10","0","0","10","0","0"
"11","22","21","0","0","10","0","0","10","0","0"
"11","22","22","0","0","9","1.5","0","9","0","0"
"11","22","23","0","0","8","1.5","0","8","0","0"
"11","23","0","0","0","8","2.1","0","8","0","0"
"11","23","1","0","0","6","0","0","6","0","0"
"11","23","2","0","0","6","0","0","6","0","0"
"11","23","3","0","0","6","0","0","6","0","0"
"11","23","4","0","0","5","0","0","5","0","0"
"11","23","5","0","0","4","0","0","4","0","0"
"11","23","6","0","0","4","1.5","0","4","0","0"
"11","23","7","0","0","4.4","0.8","0","4.4","0","0"
"11","23","8","289","19","6","0","115.693","9.505","707.085","382.69"
"11","23","9","565","58","9","0","353.357","23.733","2866.311","2580.339"
"11","23","10","684","84","11","2.1","555.53","27.886","4551.775","4215.144"
"11","23","11","737","101","13","2.6","695.811","33.645","5571.899","5188.595"
"11","23","12","736","117","13","3.6","756.555","33.666","6057.662","5643.785"
"11","23","13","784","110","15","3.1","782.922","37.557","6141.297","5721.563"
"11","23","14","695","121","15","3.6","675.612","33.838","5404.703","5030.591"
"11","23","15","675","92","16","2.1","541.301","33.906","4288.562","3960.884"
"11","23","16","430","94","16","2.1","312.172","26.367","2494.078","2221.814"
"11","23","17","186","11","14","2.6","69.49","15.376","237.713","40.859"
"11","23","18","0","0","12","0","0","12","0","0"
"11","23","19","0","0","12","0","0","12","0","0"
"11","23","20","0","0","11","1.5","0","11","0","0"
"11","23","21","0","0","8","0","0","8","0","0"
"11","23","22","0","0","9","0","0","9","0","0"
"11","23","23","0","0","8","0","0","8","0","0"
"11","24","0","0","0","7","0","0","7","0","0"
"11","24","1","0","0","7","0","0","7","0","0"
"11","24","2","0","0","6","0","0","6","0","0"
"11","24","3","0","0","6","0","0","6","0","0"
"11","24","4","0","0","6","0","0","6","0","0"
"11","24","5","0","0","6","0","0","6","0","0"
"11","24","6","0","0","5","0","0","5","0","0"
"11","24","7","0","0","4","0","0","4","0","0"
"11","24","8","285","19","6","0","114.621","9.15","695.946","370.56"
"11","24","9","494","64","9","0","324.962","22.489","2655.746","2377.163"
"11","24","10","689","84","12","1.5","557.121","30.352","4506.514","4171.494"
"11","24","11","725","103","14","1.5","687.466","37.74","5387.272","5014.082"
"11","24","12","682","135","15","2.6","731.949","37.138","5754.299","5360.199"
"11","24","13","790","109","17","1.5","785.226","44.527","5930.342","5525.045"
"11","24","14","769","102","17","2.1","707.641","40.24","5471.337","5093.641"
"11","24","15","643","98","17","3.6","527.589","31.723","4228.14","3902.389"
"11","24","16","447","92","15","3.6","317.446","23.593","2568.966","2293.696"
"11","24","17","191","10","13","0","69.352","18.053","231.266","38.578"
"11","24","18","0","0","14","0","0","14","0","0"
"11","24","19","0","0","12","0","0","12","0","0"
"11","24","20","0","0","12","1.5","0","12","0","0"
"11","24","21","0","0","11","2.1","0","11","0","0"
"11","24","22","0","0","11","0","0","11","0","0"
"11","24","23","0","0","9","0","0","9","0","0"
"11","25","0","0","0","9","1.5","0","9","0","0"
"11","25","1","0","0","8","0","0","8","0","0"
"11","25","2","0","0","9","0","0","9","0","0"
"11","25","3","0","0","9","2.1","0","9","0","0"
"11","25","4","0","0","9","2.1","0","9","0","0"
"11","25","5","0","0","9","1.5","0","9","0","0"
"11","25","6","0","0","9","0","0","9","0","0"
"11","25","7","0","0","10","0","0","10","0","0"
"11","25","8","31","20","11","3.1","31.354","10.022","62.88","2.158"
"11","25","9","0","79","12","1.5","77.609","12.194","429.111","138.384"
"11","25","10","6","134","12","0","136.545","16.211","1192.735","1007.905"
"11","25","11","200","232","13","2.1","413.623","24.412","3472.029","3168.04"
"11","25","12","180","257","14","1.5","437.054","28.931","3586.058","3278.914"
"11","25","13","474","211","14","2.1","640.841","33.763","5128.563","4768.223"
"11","25","14","503","166","15","2.6","578.482","32.658","4656.249","4315.774"
"11","25","15","520","128","15","1.5","481.63","32.324","3851.56","3537.012"
"11","25","16","100","111","14","1.5","175.381","20.68","1475.303","1264.081"
"11","25","17","42","12","14","1.5","26.644","13.458","41.141","0.708"
"11","25","18","0","0","14","0","0","14","0","0"
"11","25","19","0","0","14","0","0","14","0","0"
"11","25","20","0","0","14","0","0","14","0","0"
"11","25","21","0","0","14","0","0","14","0","0"
"11","25","22","0","0","14","2.6","0","14","0","0"
"11","25","23","0","0","13","4.1","0","13","0","0"
"11","26","0","0","0","13","2.1","0","13","0","0"
"11","26","1","0","0","13","1.5","0","13","0","0"
"11","26","2","0","0","12","5.1","0","12","0","0"
"11","26","3","0","0","12","4.6","0","12","0","0"
"11","26","4","0","0","12","5.1","0","12","0","0"
"11","26","5","0","0","12","4.6","0","12","0","0"
"11","26","6","0","0","12","4.6","0","12","0","0"
"11","26","7","0","0","11","2.6","0","11","0","0"
"11","26","8","53","20","12","1.5","41.793","10.892","107.458","7.457"
"11","26","9","481","77","12","2.1","330.072","20.313","2727.623","2446.421"
"11","26","10","699","78","14","2.1","553.109","30.621","4465.072","4131.5"
"11","26","11","707","110","14","0","678.959","45.475","5100.849","4741.798"
"11","26","12","539","178","16","2.1","657.718","37.346","5164.991","4802.931"
"11","26","13","644","169","16","1.5","729.179","41.484","5599.919","5215.009"
"11","26","14","348","211","16","3.1","505.644","31.027","4104.479","3782.544"
"11","26","15","514","156","16","4.6","508.753","28.137","4158.767","3835.176"
"11","26","16","155","112","14","4.1","201.576","19.107","1698.821","1470.159"
"11","26","17","65","12","14","2.6","36.879","13.849","76.757","3.472"
"11","26","18","0","0","14","2.6","0","14","0","0"
"11","26","19","0","0","13","2.1","0","13","0","0"
"11","26","20","0","0","13","0","0","13","0","0"
"11","26","21","0","0","13","1.5","0","13","0","0"
"11","26","22","0","0","13","1.5","0","13","0","0"
"11","26","23","0","0","13","1.5","0","13","0","0"
"11","27","0","0","0","13","1.5","0","13","0","0"
"11","27","1","0","0","13","0","0","13","0","0"
"11","27","2","0","0","13","0","0","13","0","0"
"11","27","3","0","0","13","4.1","0","13","0","0"
"11","27","4","0","0","13","3.6","0","13","0","0"
"11","27","5","0","0","14","6.2","0","14","0","0"
"11","27","6","0","0","13","5.7","0","13","0","0"
"11","27","7","0","0","12","6.7","0","12","0","0"
"11","27","8","0","11","12","4.6","10.281","10.563","7.588","0"
"11","27","9","278","102","12","2.1","254.612","17.763","2148.877","1892.58"
"11","27","10","0","55","11","3.1","51.577","11.423","190.206","25.583"
"11","27","11","0","72","11","3.1","67.592","10.987","327.337","79.349"
"11","27","12","0","83","13","5.7","77.969","13.293","430.866","139.545"
"11","27","13","492","235","14","4.6","680.081","28.978","5578.765","5195.069"
"11","27","14","180","220","15","5.7","382.066","23.322","3224.548","2927.544"
"11","27","15","540","140","15","5.7","506.854","25.32","4200.445","3875.562"
"11","27","16","427","89","15","4.1","305.039","22.772","2478.503","2206.882"
"11","27","17","177","9","13","4.1","64.393","13.834","203.982","29.647"
"11","27","18","0","0","12","3.6","0","12","0","0"
"11","27","19","0","0","12.1","4.1","0","12.1","0","0"
"11","27","20","0","0","12","4.6","0","12","0","0"
"11","27","21","0","0","11","4.6","0","11","0","0"
"11","27","22","0","0","12","7.2","0","12","0","0"
"11","27","23","0","0","11","6.7","0","11","0","0"
"11","28","0","0","0","11","6.2","0","11","0","0"
"11","28","1","0","0","11","7.2","0","11","0","0"
"11","28","2","0","0","11","7.2","0","11","0","0"
"11","28","3","0","0","10","7.7","0","10","0","0"
"11","28","4","0","0","10","8.2","0","10","0","0"
"11","28","5","0","0","9","6.7","0","9","0","0"
"11","28","6","0","0","9","6.2","0","9","0","0"
"11","28","7","0","0","9","5.1","0","9","0","0"
"11","28","8","262","15","9","4.6","100.89","9.829","528.352","211.648"
"11","28","9","581","50","11","6.7","344.761","16.566","2880.821","2594.37"
"11","28","10","544","114","11","5.7","489.108","20.808","4149.8","3826.484"
"11","28","11","706","108","13","9.3","672.844","23.33","5678.425","5288.914"
"11","28","12","754","112","13","7.2","757.979","27.12","6276.712","5847.123"
"11","28","13","790","104","14","6.7","770.149","29.192","6310.696","5878.561"
"11","28","14","751","104","15","6.7","693.222","28.721","5694.012","5303.57"
"11","28","15","684","89","14","7.7","540.956","23.641","4513.388","4178.125"
"11","28","16","435","89","14","5.7","308.623","20.405","2536.081","2262.113"
"11","28","17","179","9","11","3.1","65.051","12.048","209.983","31.511"
"11","28","18","0","0","9","4.1","0","9","0","0"
"11","28","19","0","0","9.6","3.4","0","9.6","0","0"
"11","28","20","0","0","10","2.6","0","10","0","0"
"11","28","21","0","0","9","2.6","0","9","0","0"
"11","28","22","0","0","9","6.2","0","9","0","0"
"11","28","23","0","0","9","2.1","0","9","0","0"
"11","29","0","0","0","6","0","0","6","0","0"
"11","29","1","0","0","7","2.1","0","7","0","0"
"11","29","2","0","0","7","1.5","0","7","0","0"
"11","29","3","0","0","6","3.1","0","6","0","0"
"11","29","4","0","0","6","0","0","6","0","0"
"11","29","5","0","0","5","0","0","5","0","0"
"11","29","6","0","0","5","2.6","0","5","0","0"
"11","29","7","0","0","6","5.1","0","6","0","0"
"11","29","8","210","15","7","4.1","87.017","7.498","407.14","124.26"
"11","29","9","574","52","8","3.1","342.6","15.983","2869.628","2583.547"
"11","29","10","606","97","9","2.1","511.71","24.545","4259.205","3932.468"
"11","29","11","671","115","10","0","653.372","40.494","5044.798","4688.306"
"11","29","12","670","132","11","1.5","712.397","36.221","5627.929","5241.395"
"11","29","13","741","118","11","2.6","750.669","33.922","6002.491","5592.382"
"11","29","14","478","202","12","2.6","598.103","30.774","4861.337","4512.767"
"11","29","15","91","166","12","0","236.864","27.655","1950.234","1705.037"
"11","29","16","241","132","11","1.5","271.718","19.38","2278.823","2016.068"
"11","29","17","99","13","10","1.5","47.647","10.815","124.657","10.337"
"11","29","18","0","0","10","0","0","10","0","0"
"11","29","19","0","0","8","1.5","0","8","0","0"
"11","29","20","0","0","7","0","0","7","0","0"
"11","29","21","0","0","6","0","0","6","0","0"
"11","29","22","0","0","6","0","0","6","0","0"
"11","29","23","0","0","4","0","0","4","0","0"
"11","30","0","0","0","4","0","0","4","0","0"
"11","30","1","0","0","3","0","0","3","0","0"
"11","30","2","0","0","2","0","0","2","0","0"
"11","30","3","0","0","2","0","0","2","0","0"
"11","30","4","0","0","1","0","0","1","0","0"
"11","30","5","0","0","2","0","0","2","0","0"
"11","30","6","0","0","1","0","0","1","0","0"
"11","30","7","0","0","2","0","0","2","0","0"
"11","30","8","182","15","3","0","78.965","3.646","346.07","88.991"
"11","30","9","546","56","6","0","333.022","19.383","2744.885","2463.07"
"11","30","10","720","71","7","0","548.889","32.163","4390.271","4059.248"
"11","30","11","612","138","9","2.6","633.405","27.994","5221.969","4857.162"
"11","30","12","754","121","10","2.1","765.866","34.537","6104.31","5687.187"
"11","30","13","759","110","11","2.6","754.593","34.256","6023.326","5611.803"
"11","30","14","764","101","11.8","3.1","697.825","32.203","5630.156","5243.492"
"11","30","15","586","110","12","3.6","502.803","26.129","4145.975","3822.777"
"11","30","16","499","89","12","3.1","337.237","21.562","2749.63","2467.648"
"11","30","17","203","9","10","2.1","71.735","11.741","253.204","46.608"
"11","30","18","0","0","10","1.5","0","10","0","0"
"11","30","19","0","0","8","0","0","8","0","0"
"11","30","20","0","0","8","0","0","8","0","0"
"11","30","21","0","0","7","1.5","0","7","0","0"
"11","30","22","0","0","6.4","1.3","0","6.4","0","0"
"11","30","23","0","0","5.9","1.1","0","5.9","0","0"
"12","1","0","0","0","5.3","0.9","0","5.3","0","0"
"12","1","1","0","0","4.7","0.6","0","4.7","0","0"
"12","1","2","0","0","4.1","0.4","0","4.1","0","0"
"12","1","3","0","0","3.6","0.2","0","3.6","0","0"
"12","1","4","0","0","3","0","0","3","0","0"
"12","1","5","0","0","2","0","0","2","0","0"
"12","1","6","0","0","2","0","0","2","0","0"
"12","1","7","0","0","3","0","0","3","0","0"
"12","1","8","249","13","3","0","93.567","5.032","459.614","159.253"
"12","1","9","524","53","7","0","318.466","19.924","2615.926","2338.842"
"12","1","10","583","103","9","0","501.687","32.091","4017.429","3698.092"
"12","1","11","688","110","10","0","658.298","40.635","5078.957","4720.913"
"12","1","12","718","123","12","2.1","739.087","35.787","5852.186","5451.955"
"12","1","13","723","123","13","2.6","741.11","35.684","5871.402","5469.939"
"12","1","14","652","132","13","1.5","650.797","36.672","5129","4768.639"
"12","1","15","600","107","13","2.6","508.681","28.781","4137.854","3814.905"
"12","1","16","515","87","12","3.1","342.608","21.736","2789.063","2505.705"
"12","1","17","208","8","11","2.6","69.574","12.49","232.068","38.858"
"12","1","18","0","0","10","1.5","0","10","0","0"
"12","1","19","0","0","9","2.1","0","9","0","0"
"12","1","20","0","0","8","0","0","8","0","0"
"12","1","21","0","0","7","0","0","7","0","0"
"12","1","22","0","0","6","0","0","6","0","0"
"12","1","23","0","0","6","1.5","0","6","0","0"
"12","2","0","0","0","5","1.5","0","5","0","0"
"12","2","1","0","0","4","0","0","4","0","0"
"12","2","2","0","0","3","1.5","0","3","0","0"
"12","2","3","0","0","4","1.5","0","4","0","0"
"12","2","4","0","0","3","1.5","0","3","0","0"
"12","2","5","0","0","3","1.5","0","3","0","0"
"12","2","6","0","0","3","1.5","0","3","0","0"
"12","2","7","0","0","4","0","0","4","0","0"
"12","2","8","248","12","5","1.5","91.507","5.871","434.659","142.071"
"12","2","9","480","60","7","1.5","305.073","15.54","2562.939","2287.905"
"12","2","10","542","108","9","4.1","476.759","20.443","4048.208","3727.959"
"12","2","11","664","117","11","3.1","647.182","28.978","5308.897","4939.759"
"12","2","12","670","137","12","4.1","715.431","30.625","5819.439","5421.286"
"12","2","13","699","131","13","4.6","730.23","31.031","5927.404","5522.3"
"12","2","14","695","120","14","7.2","668.706","26.553","5553.315","5171.066"
"12","2","15","600","108","14","5.7","509.529","25.026","4223.981","3898.36"
"12","2","16","453","89","13","2.6","317.378","22.634","2578.127","2302.499"
"12","2","17","182","8","11","3.6","64.78","11.969","207.176","30.632"
"12","2","18","0","0","12","3.6","0","12","0","0"
"12","2","19","0","0","11","0","0","11","0","0"
"12","2","20","0","0","9","1.5","0","9","0","0"
"12","2","21","0","0","8","1.5","0","8","0","0"
"12","2","22","0","0","7","0","0","7","0","0"
"12","2","23","0","0","7","1.5","0","7","0","0"
"12","3","0","0","0","6","0","0","6","0","0"
"12","3","1","0","0","4","0","0","4","0","0"
"12","3","2","0","0","3","0","0","3","0","0"
"12","3","3","0","0","3","2.1","0","3","0","0"
"12","3","4","0","0","4","3.1","0","4","0","0"
"12","3","5","0","0","5","2.1","0","5","0","0"
"12","3","6","0","0","3","0","0","3","0","0"
"12","3","7","0","0","3","0","0","3","0","0"
"12","3","8","197","12","3","0","77.151","4.003","318.243","74.867"
"12","3","9","606","44","8","0","340.694","21.646","2761.116","2478.73"
"12","3","10","730","77","10","0","560.896","35.518","4405.379","4073.848"
"12","3","11","635","132","11","0","640.985","41.47","4922.973","4571.816"
"12","3","12","754","114","12","1.5","754.94","38.415","5894.7","5491.732"
"12","3","13","711","126","13","2.6","733.285","35.535","5813.992","5416.181"
"12","3","14","664","128","14","0","654.302","46.12","4897.936","4547.839"
"12","3","15","600","108","16","1.5","509.392","34.627","4019.965","3700.553"
"12","3","16","469","86","15","2.6","321.312","24.737","2580.578","2304.854"
"12","3","17","188","8","11","2.1","64.515","12.43","202.13","29.084"
"12","3","18","0","0","11","2.1","0","11","0","0"
"12","3","19","0","0","9","0","0","9","0","0"
"12","3","20","0","0","6","0","0","6","0","0"
"12","3","21","0","0","7","0","0","7","0","0"
"12","3","22","0","0","6","0","0","6","0","0"
"12","3","23","0","0","4","0","0","4","0","0"
"12","4","0","0","0","3","1.5","0","3","0","0"
"12","4","1","0","0","3","0","0","3","0","0"
"12","4","2","0","0","2","0","0","2","0","0"
"12","4","3","0","0","2","0","0","2","0","0"
"12","4","4","0","0","2","1.5","0","2","0","0"
"12","4","5","0","0","2","0","0","2","0","0"
"12","4","6","0","0","1","0","0","1","0","0"
"12","4","7","0","0","1","0","0","1","0","0"
"12","4","8","180","14","1","0","75.898","2.056","318.364","74.926"
"12","4","9","336","81","4","0","259.319","14.026","2208.914","1949.559"
"12","4","10","17","133","8","2.1","143.939","11.602","1284.277","1090.321"
"12","4","11","0","143","10","1.5","140.586","13.184","1246.16","1055.934"
"12","4","12","556","219","12","0","710.952","41.089","5471.677","5093.962"
"12","4","13","170","175","11","4.6","329.597","19.388","2835.989","2551.031"
"12","4","14","447","199","12","3.6","563.141","26.373","4680.895","4339.487"
"12","4","15","359","138","12","1.5","384.677","26.177","3176.694","2881.084"
"12","4","16","204","106","12","2.6","222.944","18.287","1878.269","1637.502"
"12","4","17","81","10","10","0","38.621","12.096","81.409","3.98"
"12","4","18","0","0","8","2.6","0","8","0","0"
"12","4","19","0","0","11","4.1","0","11","0","0"
"12","4","20","0","0","10","4.1","0","10","0","0"
"12","4","21","0","0","9","3.1","0","9","0","0"
"12","4","22","0","0","8","2.6","0","8","0","0"
"12","4","23","0","0","9","2.6","0","9","0","0"
"12","5","0","0","0","7","4.1","0","7","0","0"
"12","5","1","0","0","8","4.6","0","8","0","0"
"12","5","2","0","0","8","1.5","0","8","0","0"
"12","5","3","0","0","6","2.1","0","6","0","0"
"12","5","4","0","0","7","1.5","0","7","0","0"
"12","5","5","0","0","6","2.6","0","6","0","0"
"12","5","6","0","0","6","2.1","0","6","0","0"
"12","5","7","0","0","6","6.2","0","6","0","0"
"12","5","8","0","8","6","3.1","7.488","4.102","4.147","0"
"12","5","9","393","80","8","5.7","283.247","12.544","2422.13","2152.893"
"12","5","10","604","94","9","3.6","499.667","21.565","4214.48","3889.159"
"12","5","11","770","90","11","3.6","685.952","29.21","5620.278","5234.189"
"12","5","12","765","111","12","2.6","757.873","34.965","6027.027","5615.251"
"12","5","13","686","134","12","1.5","720.975","37.995","5642.174","5254.806"
"12","5","14","751","105","14","1.5","691.273","38.766","5387.435","5014.235"
"12","5","15","600","133","14","1.5","535.404","33.729","4246.993","3920.645"
"12","5","16","305","97","12","3.1","256.571","19.451","2132.316","1876.886"
"12","5","17","122","9","10","3.1","50.87","10.4","136.681","12.627"
"12","5","18","0","0","11","2.6","0","11","0","0"
"12","5","19","0","0","10","0","0","10","0","0"
"12","5","20","0","0","9","0","0","9","0","0"
"12","5","21","0","0","9","0","0","9","0","0"
"12","5","22","0","0","9","1.5","0","9","0","0"
"12","5","23","0","0","10","1.5","0","10","0","0"
"12","6","0","0","0","10","2.1","0","10","0","0"
"12","6","1","0","0","10","1.5","0","10","0","0"
"12","6","2","0","0","9","0","0","9","0","0"
"12","6","3","0","0","9","1.5","0","9","0","0"
"12","6","4","0","0","6","0","0","6","0","0"
"12","6","5","0","0","4","2.1","0","4","0","0"
"12","6","6","0","0","6","2.1","0","6","0","0"
"12","6","7","0","0","6","2.1","0","6","0","0"
"12","6","8","19","10","6","1.5","15.831","3.999","16.007","0"
"12","6","9","131","90","8","2.1","163.87","10.843","1435.862","1228.017"
"12","6","10","142","173","11","3.6","287.153","17.414","2484.851","2212.967"
"12","6","11","388","190","13","3.6","509.524","25.796","4247.524","3921.159"
"12","6","12","203","248","13","4.1","444.544","24.335","3733.022","3421.805"
"12","6","13","43","213","14","5.1","263.065","19.605","2261.133","1999.223"
"12","6","14","0","76","14","4.6","71.502","14.787","359.799","96.409"
"12","6","15","0","72","13","4.1","67.981","13.108","327.828","79.595"
"12","6","16","0","87","12","5.7","89.857","12.539","574.312","250.829"
"12","6","17","0","8","12","5.7","7.488","10.802","4.021","0"
"12","6","18","0","0","12","5.1","0","12","0","0"
"12","6","19","0","0","12","6.2","0","12","0","0"
"12","6","20","0","0","12","5.1","0","12","0","0"
"12","6","21","0","0","12","6.2","0","12","0","0"
"12","6","22","0","0","12","8.7","0","12","0","0"
"12","6","23","0","0","12","7.2","0","12","0","0"
"12","7","0","0","0","11","9.8","0","11","0","0"
"12","7","1","0","0","11","13.4","0","11","0","0"
"12","7","2","0","0","12","5.7","0","12","0","0"
"12","7","3","0","0","11","9.8","0","11","0","0"
"12","7","4","0","0","11","6.7","0","11","0","0"
"12","7","5","0","0","11","3.6","0","11","0","0"
"12","7","6","0","0","11","2.1","0","11","0","0"
"12","7","7","0","0","11","2.1","0","11","0","0"
"12","7","8","94","11","11","2.1","46.942","10.049","123.227","10.08"
"12","7","9","397","72","12","0","274.064","22.294","2229.705","1969.322"
"12","7","10","484","138","13.2","1.8","470.306","27.673","3851.681","3537.13"
"12","7","11","0","77","14","3.6","72.446","15.804","367.577","100.743"
"12","7","12","48","218","14","3.1","273.252","19.982","2344.383","2078.584"
"12","7","13","504","213","15","4.1","660.952","30.995","5366.068","4993.988"
"12","7","14","460","195","15","1.5","576.013","35.783","4561.044","4224.079"
"12","7","15","7","133","15","0","138.236","26.403","1148.391","968.194"
"12","7","16","196","133","15","2.1","253.452","21.454","2111.619","1857.285"
"12","7","17","78","13","14","4.1","42.745","14.106","102.629","6.732"
"12","7","18","0","0","14","2.1","0","14","0","0"
"12","7","19","0","0","14","3.6","0","14","0","0"
"12","7","20","0","0","13","4.6","0","13","0","0"
